zip,lat,lon,CSAFP,CBSAFP,GEOID,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON
"177",41.33597,-77.1823,"558","48700","48700","Williamsport, PA","Williamsport, PA Metro Area",M1,"1",G3110,"3182485518","39032440","+41.3438824","-077.0552624"
"178",40.92846,-76.7758,"146","44980","44980","Sunbury, PA","Sunbury, PA Micro Area",M2,"2",G3110,"1186233370","50558156","+40.8515244","-076.7098770"
"179",40.67991,-76.2975,,"39060","39060","Pottsville, PA","Pottsville, PA Micro Area",M2,"2",G3110,"2016645873","10834898","+40.7036820","-076.2177878"
"180",40.67093,-75.4505,,"10900","10900","Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ Metro Area",M1,"1",G3110,"3762895696","58376629","+40.7893392","-075.3981580"
"181",40.59878,-75.515,,"10900","10900","Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ Metro Area",M1,"1",G3110,"3762895696","58376629","+40.7893392","-075.3981580"
"182",40.90136,-75.8691,,"10900","10900","Allentown-Bethlehem-Easton, PA-NJ","Allentown-Bethlehem-Easton, PA-NJ Metro Area",M1,"1",G3110,"3762895696","58376629","+40.7893392","-075.3981580"
"183",41.12007,-75.1722,"408","20700","20700","East Stroudsburg, PA","East Stroudsburg, PA Metro Area",M1,"1",G3110,"1575379455","22872910","+41.0562401","-075.3290651"
"184",41.5341,-75.3829,,,,,,,,,,,,
"185",41.40653,-75.6591,,"42540","42540","Scranton--Wilkes-Barre, PA","Scranton--Wilkes-Barre, PA Metro Area",M1,"1",G3110,"4522236223","78142193","+41.3228806","-075.8981877"
"186",41.35498,-76.0931,,"42540","42540","Scranton--Wilkes-Barre, PA","Scranton--Wilkes-Barre, PA Metro Area",M1,"1",G3110,"4522236223","78142193","+41.3228806","-075.8981877"
"187",41.20747,-75.8664,,"42540","42540","Scranton--Wilkes-Barre, PA","Scranton--Wilkes-Barre, PA Metro Area",M1,"1",G3110,"4522236223","78142193","+41.3228806","-075.8981877"
"188",41.81907,-76.1319,,"42380","42380","Sayre, PA","Sayre, PA Micro Area",M2,"2",G3110,"2971786846","35239552","+41.7915044","-076.5021231"
"189",40.36614,-75.1603,"428","37980","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",M1,"1",G3110,"11921944534","692329123","+39.8949576","-075.3119824"
"190",40.05555,-75.1709,"428","37980","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",M1,"1",G3110,"11921944534","692329123","+39.8949576","-075.3119824"
"191",40.00188,-75.139,"428","37980","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",M1,"1",G3110,"11921944534","692329123","+39.8949576","-075.3119824"
